event_timestamp,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,hour_of_day,day_of_week,is_weekend,is_holiday,peak_hour_indicator,demand_at_pickup
2025-10-01T09:00:00,35.69959199913553,51.224769631299786,35.759233198823324,51.4881336457484,9,2,0,0,1,16
2025-10-01T09:15:00,35.62837071596422,51.49091498374635,35.86606083077804,51.23165608817236,9,2,0,0,1,11
2025-10-01T09:15:00,35.86371335343931,51.58146070575284,35.79562378560188,51.26058766038055,9,2,0,0,1,10
2025-10-01T09:15:00,35.699863934385085,51.44140989844298,35.857230400677366,51.48735565608402,9,2,0,0,1,18
2025-10-01T09:15:00,35.82991673564205,51.23867189460693,35.62658505871821,51.5267861475402,9,2,0,0,1,14
2025-10-01T09:15:00,35.86542278908198,51.291205716916245,35.85404483192985,51.153654327050525,9,2,0,0,1,9
2025-10-01T09:15:00,35.58442552812426,51.55254759882109,35.618151380471645,51.47913032146314,9,2,0,0,1,10
2025-10-01T09:15:00,35.66820520814255,51.26730685983892,35.822495454811815,51.18038973695151,9,2,0,0,1,11
2025-10-01T09:15:00,35.79487252579951,51.36386121560142,35.80997048765419,51.19709410220041,9,2,0,0,1,17
2025-10-01T09:15:00,35.70877910780073,51.23493232711963,35.76966906946263,51.43375709938122,9,2,0,0,1,10
2025-10-01T09:15:00,35.73973148807999,51.49097576755321,35.63468605584131,51.45473552664466,9,2,0,0,1,19
2025-10-01T09:15:00,35.63991934690699,51.40110610939769,35.67267817982336,51.47160593010423,9,2,0,0,1,15
2025-10-01T09:20:00,35.86704872962977,51.57031417375022,35.7808140733664,51.55594362898537,9,2,0,0,1,9
2025-10-01T09:20:00,35.69178724254736,51.30838925507286,35.71314135147565,51.634221255417714,9,2,0,0,1,18
2025-10-01T09:20:00,35.59556952373926,51.45796695824461,35.62535513891101,51.1453909106021,9,2,0,0,1,15
2025-10-01T09:20:00,35.76508111107186,51.33509949966106,35.66698566215728,51.17105232242625,9,2,0,0,1,15
2025-10-01T09:20:00,35.74633419412712,51.38354664277341,35.68027013260054,51.563073430636834,9,2,0,0,1,19
2025-10-01T09:20:00,35.692081716212265,51.35276376645142,35.701549647798785,51.280707507396635,9,2,0,0,1,22
2025-10-01T09:20:00,35.66365584374156,51.44940249359434,35.84621766381616,51.42786522264963,9,2,0,0,1,15
2025-10-01T09:20:00,35.849547316361615,51.15653067057934,35.736863597527005,51.24818789068093,9,2,0,0,1,10
2025-10-01T09:20:00,35.77255448799064,51.184987191397404,35.824186496593185,51.56828910048766,9,2,0,0,1,8
2025-10-01T09:20:00,35.84801865080177,51.32932418359018,35.64601516785738,51.36107598161816,9,2,0,0,1,17
2025-10-01T09:20:00,35.7459783113817,51.19665792062042,35.788652944428215,51.256462993453994,9,2,0,0,1,17
2025-10-01T09:36:00,35.60547929438255,51.275992931668966,35.585377609809505,51.15952819656591,9,2,0,0,1,18
2025-10-01T09:36:00,35.80301887334954,51.32462873742561,35.64873316162911,51.562407315352445,9,2,0,0,1,21
2025-10-01T09:36:00,35.795490253132925,51.63213416742745,35.80801435430607,51.28061490063255,9,2,0,0,1,10
2025-10-01T09:36:00,35.83332748130767,51.57292372111815,35.612469691089615,51.255644365425546,9,2,0,0,1,15
2025-10-01T09:36:00,35.57572556404372,51.2088529448575,35.76066830363433,51.3772852345892,9,2,0,0,1,9
2025-10-01T09:36:00,35.7570373003579,51.377985127190236,35.774563928062555,51.411863710681956,9,2,0,0,1,17
2025-10-01T09:36:00,35.847671904317785,51.56181607667002,35.593994203622124,51.47777390102242,9,2,0,0,1,9
2025-10-01T09:36:00,35.57461651740394,51.20562071270475,35.751527635887086,51.539201494261484,9,2,0,0,1,7
2025-10-01T09:36:00,35.840777001992514,51.361943733800175,35.61941493453775,51.39460161598476,9,2,0,0,1,18
2025-10-01T09:36:00,35.67744896148591,51.24431089435697,35.83182998823926,51.435876695195844,9,2,0,0,1,8
2025-10-01T09:36:00,35.81332198680319,51.58720510963595,35.764121595503745,51.35021940219578,9,2,0,0,1,15
2025-10-01T09:36:00,35.86325115296449,51.60347458813361,35.80326885118098,51.24337506104154,9,2,0,0,1,10
2025-10-01T09:36:00,35.63613870365108,51.574200342113485,35.62930593968139,51.30555354830509,9,2,0,0,1,13
2025-10-01T09:41:00,35.633624569429145,51.63811550021609,35.79211864437384,51.190699686280304,9,2,0,0,1,7
2025-10-01T09:41:00,35.814446445772845,51.59863622708511,35.62486621436319,51.554729560402855,9,2,0,0,1,8
2025-10-01T09:41:00,35.82541502431494,51.43991729978984,35.78102388857303,51.465715562684274,9,2,0,0,1,16
2025-10-01T09:41:00,35.68202349284433,51.53077358238677,35.775475368878766,51.142642395835225,9,2,0,0,1,14
2025-10-01T09:41:00,35.85671462600626,51.353866457960116,35.60980812672182,51.17894399347216,9,2,0,0,1,18
2025-10-01T09:41:00,35.86120261377724,51.295304528984985,35.731083585092385,51.30643771870228,9,2,0,0,1,10
2025-10-01T09:41:00,35.71234146987487,51.46321055518406,35.74484080195256,51.164382679992656,9,2,0,0,1,14
2025-10-01T09:41:00,35.64251280438836,51.451504335364945,35.71721732016317,51.29644462752015,9,2,0,0,1,12
2025-10-01T09:41:00,35.6906278017989,51.393631269369415,35.57561122149278,51.303799368392724,9,2,0,0,1,18
2025-10-01T09:46:00,35.77821001625007,51.43626887954714,35.75379626578072,51.57816554567138,9,2,0,0,1,18
2025-10-01T09:46:00,35.776256720221284,51.23321724054067,35.663246502014765,51.24926707010834,9,2,0,0,1,13
2025-10-01T09:46:00,35.779146706237135,51.411825151145074,35.57390094886722,51.47281761478838,9,2,0,0,1,20
2025-10-01T09:46:00,35.85244213104242,51.16709838744244,35.59788919207906,51.583303719116884,9,2,0,0,1,13
2025-10-01T09:46:00,35.85201988856396,51.43030585025014,35.63571405277615,51.383337494284454,9,2,0,0,1,12
2025-10-01T09:46:00,35.83978057537294,51.175804299034,35.800660810353854,51.57611925151216,9,2,0,0,1,9
2025-10-01T09:46:00,35.59205337910463,51.191329607271605,35.745914293446255,51.220779839925335,9,2,0,0,1,12
2025-10-01T09:46:00,35.65222623827183,51.52711911051999,35.62660908532449,51.195168411297075,9,2,0,0,1,8
2025-10-01T09:46:00,35.66219645829277,51.30742689526235,35.78703170676726,51.33269466465894,9,2,0,0,1,15
2025-10-01T10:01:00,35.859663855442584,51.31109481847521,35.778639620389065,51.57605462760362,10,2,0,0,0,8
2025-10-01T10:01:00,35.64666392293182,51.475042711324306,35.82202525492532,51.377371383965084,10,2,0,0,0,12
2025-10-01T10:01:00,35.631617973594395,51.501679866616406,35.69272265825483,51.35317902228017,10,2,0,0,0,2
2025-10-01T10:01:00,35.695014134712245,51.539449056446806,35.631865352090564,51.40824243608769,10,2,0,0,0,8
2025-10-01T10:01:00,35.65622004135779,51.141060164843566,35.78471732922801,51.38055149325227,10,2,0,0,0,6
2025-10-01T10:01:00,35.662448527082546,51.49684143480108,35.71194472217921,51.45719007606886,10,2,0,0,0,8
2025-10-01T10:01:00,35.869177177987886,51.47014485619305,35.77830582498828,51.393708194049346,10,2,0,0,0,2
2025-10-01T10:01:00,35.754098874971454,51.52596641579685,35.68822887777248,51.31244710553135,10,2,0,0,0,11
2025-10-01T10:01:00,35.70994254012436,51.22904105857995,35.5736650844729,51.486493933648624,10,2,0,0,0,5
2025-10-01T10:01:00,35.597123759747774,51.18737904994038,35.793941942811024,51.304389200363204,10,2,0,0,0,6
2025-10-01T10:01:00,35.8034114374083,51.16461395148369,35.66917178121386,51.23268597338476,10,2,0,0,0,7
2025-10-01T10:01:00,35.840449382945714,51.19691089297466,35.73919949090882,51.59169234049206,10,2,0,0,0,2
2025-10-01T10:01:00,35.64679818677489,51.142732107285944,35.83569163487413,51.51845906998721,10,2,0,0,0,4
2025-10-01T10:21:00,35.573043141004085,51.415680850902774,35.64183619081181,51.174006729446695,10,2,0,0,0,14
2025-10-01T10:21:00,35.71336257656003,51.284013939844186,35.6542334852959,51.35219010935127,10,2,0,0,0,9
2025-10-01T10:21:00,35.71537137894005,51.57135382388142,35.60459629186563,51.452352746885964,10,2,0,0,0,9
2025-10-01T10:21:00,35.685642387465606,51.59012516319316,35.7130107317587,51.45625404562009,10,2,0,0,0,4
2025-10-01T10:21:00,35.63139659932348,51.320678973616566,35.75939649787064,51.59468238316765,10,2,0,0,0,14
2025-10-01T10:21:00,35.646039725056916,51.2357941296869,35.804383519102885,51.17319299255428,10,2,0,0,0,10
2025-10-01T10:21:00,35.66285562028617,51.305640139556296,35.66182440486106,51.22312173343994,10,2,0,0,0,13
2025-10-01T10:21:00,35.698972753543494,51.41303445704547,35.764614387391525,51.16642925317245,10,2,0,0,0,12
2025-10-01T10:21:00,35.60772939999686,51.22679227461032,35.59886384626798,51.51967376282661,10,2,0,0,0,0
2025-10-01T10:21:00,35.768125440588214,51.36229104842702,35.8131440486536,51.267817011906104,10,2,0,0,0,11
2025-10-01T10:21:00,35.687869225844715,51.146429844442,35.58443340082129,51.60781083575643,10,2,0,0,0,11
2025-10-01T10:21:00,35.80071442727501,51.14613721976169,35.78501591275346,51.588112677834495,10,2,0,0,0,5
2025-10-01T10:21:00,35.77948449362311,51.41402381556801,35.63674858378751,51.42215378398771,10,2,0,0,0,8
2025-10-01T10:30:00,35.83693286413061,51.25566378383747,35.761727935807535,51.39792874598869,10,2,0,0,0,11
2025-10-01T10:30:00,35.8246441214864,51.20478990923057,35.81703157173371,51.42085559793732,10,2,0,0,0,6
2025-10-01T10:30:00,35.848857767926674,51.48577021007504,35.74115494026465,51.59994498694832,10,2,0,0,0,7
2025-10-01T10:30:00,35.672486414850034,51.62118143689608,35.83261625072882,51.24870378814861,10,2,0,0,0,6
2025-10-01T10:30:00,35.70592826861709,51.317016044275604,35.61134109206828,51.17139255630374,10,2,0,0,0,12
2025-10-01T10:30:00,35.628487874315454,51.250212605551454,35.8586052594175,51.1673121198778,10,2,0,0,0,6
2025-10-01T10:30:00,35.771254342825415,51.213645535584405,35.80491351726751,51.24801748761916,10,2,0,0,0,10
2025-10-01T10:30:00,35.769782656661604,51.314211365286475,35.75079596058595,51.62640797858813,10,2,0,0,0,11
2025-10-01T10:38:00,35.577777197867064,51.57540459714187,35.74778628448175,51.60049534319188,10,2,0,0,0,8
2025-10-01T10:38:00,35.65512273040774,51.18501123432111,35.819958686808356,51.17051322920768,10,2,0,0,0,7
2025-10-01T10:38:00,35.735138601824545,51.60109981581684,35.712157166225786,51.596176134738364,10,2,0,0,0,4
2025-10-01T10:38:00,35.77256970452373,51.55292686809306,35.74853579550699,51.26782494155297,10,2,0,0,0,2
2025-10-01T10:38:00,35.68361206721095,51.46813082772839,35.756440488822726,51.203713906543875,10,2,0,0,0,10
2025-10-01T10:38:00,35.63086010419722,51.44252285013611,35.64451125566601,51.234972872675115,10,2,0,0,0,9
2025-10-01T10:38:00,35.77753532095108,51.53749702205102,35.75991891482714,51.2486051953623,10,2,0,0,0,11
2025-10-01T10:38:00,35.81759639278301,51.382154812758586,35.8310164935429,51.15841570106577,10,2,0,0,0,9
2025-10-01T10:57:00,35.79726513774809,51.39541339980963,35.67663298958422,51.58303089640951,10,2,0,0,0,11
2025-10-01T10:57:00,35.76498823619924,51.55497421482795,35.86873727111123,51.42775472733188,10,2,0,0,0,9
2025-10-01T10:57:00,35.73784985204075,51.15050195542771,35.65464767948539,51.312513203316435,10,2,0,0,0,7
2025-10-01T10:57:00,35.58711698996221,51.24756932051233,35.83852539116959,51.183583492188845,10,2,0,0,0,12
2025-10-01T10:57:00,35.82391208640211,51.31013785976533,35.810496884875185,51.327850957659756,10,2,0,0,0,6
2025-10-01T10:57:00,35.67332991792851,51.257549445150694,35.82602222188207,51.557260879993635,10,2,0,0,0,5
2025-10-01T10:57:00,35.85257767878349,51.18023612082671,35.8024258815447,51.624473518620555,10,2,0,0,0,5
2025-10-01T10:57:00,35.666026458795685,51.60943096456623,35.84110090025389,51.579949819221156,10,2,0,0,0,7
2025-10-01T10:57:00,35.714152381562414,51.26509816754081,35.73445502763482,51.47075647270508,10,2,0,0,0,7
2025-10-01T10:57:00,35.651340562612674,51.366987067609955,35.79826670515961,51.24774316489619,10,2,0,0,0,13
2025-10-01T10:57:00,35.61742072586068,51.24257307484418,35.676317008534475,51.20032224884568,10,2,0,0,0,6
2025-10-01T10:57:00,35.67686861956928,51.570846181432685,35.732944015665566,51.41422663588949,10,2,0,0,0,9
2025-10-01T11:17:00,35.867835177565574,51.529121072924106,35.74773761585571,51.630143066576785,11,2,0,0,0,5
2025-10-01T11:17:00,35.795053217199445,51.3444492603882,35.65046636145632,51.4233348722352,11,2,0,0,0,11
2025-10-01T11:17:00,35.783895224746516,51.25433997538889,35.72223188171239,51.21886553583499,11,2,0,0,0,5
2025-10-01T11:17:00,35.80598145419875,51.367690064030924,35.63596935362837,51.47039495005409,11,2,0,0,0,9
2025-10-01T11:17:00,35.730877799756506,51.53139931514563,35.67011761763742,51.42195819204475,11,2,0,0,0,5
2025-10-01T11:17:00,35.798402865141156,51.61227307749808,35.61754033269774,51.26541601352807,11,2,0,0,0,5
2025-10-01T11:17:00,35.817185598579755,51.56209983394677,35.670721831323625,51.322120929697995,11,2,0,0,0,7
2025-10-01T11:17:00,35.6219129531616,51.28486414661712,35.81147394316104,51.63711396033532,11,2,0,0,0,9
2025-10-01T11:17:00,35.620615768180485,51.439684616129284,35.712128788336884,51.53886194247682,11,2,0,0,0,5
2025-10-01T11:17:00,35.85425463972627,51.290661961844734,35.640504604787175,51.62693793819968,11,2,0,0,0,13
2025-10-01T11:17:00,35.68954328940153,51.41585643376119,35.742416393800966,51.24944593582649,11,2,0,0,0,9
2025-10-01T11:17:00,35.619463899879484,51.276168481482685,35.7390687009279,51.398284978982964,11,2,0,0,0,1
2025-10-01T11:17:00,35.85212208660032,51.146497924155355,35.58972643638163,51.32122080426943,11,2,0,0,0,4
2025-10-01T11:32:00,35.86929618740522,51.49754140674669,35.72093031025998,51.22465668708578,11,2,0,0,0,11
2025-10-01T11:32:00,35.79524109508172,51.415368773524634,35.593959527769414,51.312455641276784,11,2,0,0,0,4
2025-10-01T11:32:00,35.72829337777393,51.38183375544544,35.72885051746495,51.52503217300104,11,2,0,0,0,14
2025-10-01T11:32:00,35.66069691589437,51.442245308131845,35.86176606716208,51.57504506511987,11,2,0,0,0,4
2025-10-01T11:32:00,35.621439903682045,51.60030260895796,35.597116152450766,51.49538857568392,11,2,0,0,0,5
2025-10-01T11:32:00,35.69659838818386,51.15363447133711,35.7076080337551,51.59999978752739,11,2,0,0,0,2
2025-10-01T11:32:00,35.805252700724694,51.20902875375504,35.80045874288032,51.33073037305546,11,2,0,0,0,10
2025-10-01T11:32:00,35.868838397509656,51.58358723858628,35.84359119802744,51.56545574231467,11,2,0,0,0,3
2025-10-01T11:32:00,35.815828923537445,51.24389327539838,35.82523984406854,51.3154534616325,11,2,0,0,0,12
2025-10-01T11:32:00,35.86984315288096,51.14884063390169,35.64403888669662,51.27561885007259,11,2,0,0,0,3
2025-10-01T11:32:00,35.604429302291784,51.38573484382657,35.7433506740547,51.352334795723024,11,2,0,0,0,7
2025-10-01T11:32:00,35.75728814819362,51.29351603706412,35.58996340270321,51.63991910450946,11,2,0,0,0,14
2025-10-01T11:32:00,35.60521665743928,51.163606134341876,35.830489374105106,51.450251858992424,11,2,0,0,0,1
2025-10-01T11:43:00,35.68780782445345,51.261477145895,35.73970680939018,51.364678668517335,11,2,0,0,0,6
2025-10-01T11:43:00,35.682962552336335,51.16611099100557,35.570770261541306,51.32154567524422,11,2,0,0,0,4
2025-10-01T11:43:00,35.66500116036525,51.606751831340254,35.82778741971173,51.3482918772029,11,2,0,0,0,3
2025-10-01T11:43:00,35.68356356859961,51.2225631755139,35.802276313882736,51.30781381346189,11,2,0,0,0,2
2025-10-01T11:43:00,35.58277391474194,51.16085497504382,35.68305181991673,51.33059883064696,11,2,0,0,0,7
2025-10-01T11:43:00,35.633284657492496,51.234973894391906,35.82305281348981,51.17047289208693,11,2,0,0,0,4
2025-10-01T11:43:00,35.70167038533435,51.42029471402304,35.80796251323214,51.540816197143826,11,2,0,0,0,4
2025-10-01T11:43:00,35.65338068744444,51.216275558454456,35.745831002294295,51.14082135222563,11,2,0,0,0,9
2025-10-01T11:43:00,35.82351180508504,51.19831705263277,35.726073122484365,51.2775911560208,11,2,0,0,0,7
2025-10-01T11:54:00,35.7743305392206,51.27272589634524,35.622545786710134,51.55954930350849,11,2,0,0,0,3
2025-10-01T11:54:00,35.784798203350284,51.23669994349919,35.60818723579817,51.60761241839058,11,2,0,0,0,13
2025-10-01T11:54:00,35.63226593409536,51.48425247910644,35.710768737120375,51.41927098887763,11,2,0,0,0,3
2025-10-01T11:54:00,35.68880867995436,51.1665211916065,35.69555003904964,51.20595380843332,11,2,0,0,0,5
2025-10-01T11:54:00,35.58619894125877,51.202731746903396,35.83673808004594,51.393377876434876,11,2,0,0,0,8
2025-10-01T11:54:00,35.79299027579565,51.29123561604259,35.74613377518323,51.62975965738882,11,2,0,0,0,8
2025-10-01T11:54:00,35.863485807194,51.632943633532804,35.73577361204867,51.142727483953706,11,2,0,0,0,5
2025-10-01T11:54:00,35.62574241509186,51.520708279040065,35.77965554976995,51.38611232901778,11,2,0,0,0,10
2025-10-01T11:54:00,35.82868897669104,51.298881355532565,35.798007598941346,51.14547710897014,11,2,0,0,0,7
2025-10-01T11:54:00,35.59902082670539,51.155522108314905,35.83755201546196,51.389044876163624,11,2,0,0,0,7
2025-10-01T11:54:00,35.806079988503974,51.38701123868937,35.8650917992438,51.59486164746855,11,2,0,0,0,10
2025-10-01T11:54:00,35.65071176510584,51.53839121140592,35.742553000670114,51.35586139033686,11,2,0,0,0,6
2025-10-01T12:06:00,35.74742430320801,51.33265125807063,35.646313707364136,51.52538772358364,12,2,0,0,0,4
2025-10-01T12:06:00,35.74257805408449,51.48337139126743,35.696561094301856,51.554906404001905,12,2,0,0,0,9
2025-10-01T12:06:00,35.592092256118825,51.198015987112946,35.731814439498045,51.536447068971626,12,2,0,0,0,7
2025-10-01T12:06:00,35.57452361050906,51.49827291877414,35.86701611054916,51.327928099850475,12,2,0,0,0,6
2025-10-01T12:06:00,35.77046707298625,51.23714570336499,35.76689345242311,51.23750632713767,12,2,0,0,0,7
2025-10-01T12:06:00,35.771191071935505,51.19399608570601,35.620499845894884,51.54231517837538,12,2,0,0,0,7
2025-10-01T12:06:00,35.706606946304895,51.579962683296415,35.66981692230432,51.60040347550304,12,2,0,0,0,6
2025-10-01T12:06:00,35.67781871541925,51.53821826525695,35.6602435794114,51.402190241618285,12,2,0,0,0,3
2025-10-01T12:06:00,35.72285463873329,51.46458695809837,35.634826449310815,51.260445268964105,12,2,0,0,0,1
2025-10-01T12:06:00,35.62737583410948,51.15820288251072,35.75950521590876,51.58694600849741,12,2,0,0,0,4
2025-10-01T12:06:00,35.83380448324306,51.24633197373863,35.86643001525344,51.605938178992204,12,2,0,0,0,5
2025-10-01T12:12:00,35.633284128554806,51.520510122627634,35.699996312645155,51.26331992424619,12,2,0,0,0,6
2025-10-01T12:12:00,35.84590296600985,51.609115557896864,35.83922713865,51.49311004037804,12,2,0,0,0,6
2025-10-01T12:12:00,35.62272626753873,51.209748916427216,35.82580724871711,51.4185699645441,12,2,0,0,0,2
2025-10-01T12:12:00,35.78746232776318,51.57795298492469,35.67155297601101,51.608639834326716,12,2,0,0,0,7
2025-10-01T12:12:00,35.850601902538884,51.47773136549299,35.73438593233158,51.53693094102118,12,2,0,0,0,8
2025-10-01T12:12:00,35.86074329230437,51.321143121139194,35.793836521371595,51.49883915598886,12,2,0,0,0,5
2025-10-01T12:12:00,35.86425643954983,51.62527716439148,35.666015409226276,51.35021071236052,12,2,0,0,0,6
2025-10-01T12:12:00,35.58671917108991,51.25657455527107,35.80829604623558,51.41762812671622,12,2,0,0,0,6
2025-10-01T12:12:00,35.85620383899247,51.452276858782184,35.64333486000991,51.32112684602805,12,2,0,0,0,7
2025-10-01T12:12:00,35.71409555011662,51.24319240160379,35.81096221204461,51.277176415735525,12,2,0,0,0,12
2025-10-01T12:12:00,35.69748322029639,51.51878030967335,35.82668721668438,51.45157754284364,12,2,0,0,0,6
2025-10-01T12:12:00,35.667332237741235,51.375670715524834,35.708885069777104,51.46518966311695,12,2,0,0,0,6
2025-10-01T12:20:00,35.70213454451721,51.511793691341296,35.82984133604272,51.247389895449786,12,2,0,0,0,9
2025-10-01T12:20:00,35.6977992652765,51.34767728683599,35.78274522256021,51.41946197414245,12,2,0,0,0,6
2025-10-01T12:20:00,35.67294358125595,51.438953018305206,35.7991651262848,51.516925532965196,12,2,0,0,0,11
2025-10-01T12:20:00,35.79755569021552,51.383669026184975,35.75931425294534,51.2588668027718,12,2,0,0,0,7
2025-10-01T12:20:00,35.85649661423641,51.460870961430835,35.86666006574629,51.327076030605866,12,2,0,0,0,5
2025-10-01T12:20:00,35.692177208273435,51.50085948307379,35.783150405285795,51.15134693842447,12,2,0,0,0,3
2025-10-01T12:20:00,35.74489621453358,51.44590310546747,35.74503739595177,51.354757007393225,12,2,0,0,0,13
2025-10-01T12:20:00,35.62287600200247,51.32803061765617,35.58095771394478,51.29490045014257,12,2,0,0,0,5
2025-10-01T12:20:00,35.644177176685915,51.40607388811705,35.6979985725847,51.17949146071281,12,2,0,0,0,8
2025-10-01T12:20:00,35.775094575857594,51.599663933654625,35.81094255037872,51.416652809312204,12,2,0,0,0,8
2025-10-01T12:20:00,35.743345861514406,51.55279568991806,35.7911533672203,51.53186504569324,12,2,0,0,0,8
2025-10-01T12:36:00,35.57023522446984,51.3087345323742,35.80161870252518,51.464484492082434,12,2,0,0,0,9
2025-10-01T12:36:00,35.593942388011705,51.58268545803971,35.72552815907825,51.24672552979563,12,2,0,0,0,2
2025-10-01T12:36:00,35.71543333460681,51.410816973431594,35.80042992937742,51.376387094912836,12,2,0,0,0,8
2025-10-01T12:36:00,35.77524707705321,51.570684508352926,35.725218430815374,51.145560485493036,12,2,0,0,0,6
2025-10-01T12:36:00,35.62417764866441,51.22997519507283,35.60070086834092,51.45368214783733,12,2,0,0,0,2
2025-10-01T12:36:00,35.65548068597149,51.5528222923461,35.60694384855239,51.219000823032154,12,2,0,0,0,11
2025-10-01T12:36:00,35.71949744314073,51.24096532378619,35.676957315648046,51.451442218914,12,2,0,0,0,5
2025-10-01T12:36:00,35.813975122394424,51.28821013980138,35.78430018146362,51.22747907026357,12,2,0,0,0,9
2025-10-01T12:51:00,35.59447738903693,51.35391463698278,35.82639676653143,51.2921354415634,12,2,0,0,0,4
2025-10-01T12:51:00,35.83418718526704,51.169190555952895,35.588613504911926,51.26741252510143,12,2,0,0,0,6
2025-10-01T12:51:00,35.61545488645112,51.39737540021439,35.81583094484089,51.51705670819729,12,2,0,0,0,8
2025-10-01T12:51:00,35.847020211987996,51.232968225377,35.59600188201002,51.57636044079891,12,2,0,0,0,4
2025-10-01T12:51:00,35.86399723786642,51.50727186116782,35.7260553065263,51.209175672380574,12,2,0,0,0,9
2025-10-01T12:51:00,35.5929987552409,51.40044752538013,35.63478206828676,51.42108377959236,12,2,0,0,0,1
2025-10-01T12:51:00,35.60664504617925,51.411073352730334,35.81607825113827,51.14877786567836,12,2,0,0,0,2
2025-10-01T12:51:00,35.57093498915678,51.495427009147406,35.765860559903814,51.35493868065694,12,2,0,0,0,4
2025-10-01T13:10:00,35.68254148398992,51.23504549434473,35.68654817449216,51.48285368608255,13,2,0,0,0,9
2025-10-01T13:10:00,35.66704570482632,51.526315801349575,35.63942218295327,51.1494880979627,13,2,0,0,0,10
2025-10-01T13:10:00,35.84032438888247,51.1960077793152,35.655867950887135,51.423570564333,13,2,0,0,0,4
2025-10-01T13:10:00,35.84364833488003,51.29438449029181,35.82914977761321,51.52462833375641,13,2,0,0,0,5
2025-10-01T13:10:00,35.83374733993442,51.39212476297133,35.79088012860996,51.464757451656425,13,2,0,0,0,10
2025-10-01T13:10:00,35.591213751294525,51.22445547296917,35.624968613534406,51.631624265892334,13,2,0,0,0,0
2025-10-01T13:10:00,35.75916542907666,51.39899138255695,35.6751542021312,51.52422546438878,13,2,0,0,0,5
2025-10-01T13:10:00,35.84444263618428,51.524764618626804,35.63914217309615,51.320855133278386,13,2,0,0,0,2
2025-10-01T13:10:00,35.62323324938736,51.33304461028901,35.77997984589345,51.14203258443271,13,2,0,0,0,11
2025-10-01T13:10:00,35.791318012774006,51.46624163720094,35.666002155588934,51.57802211146451,13,2,0,0,0,4
2025-10-01T13:10:00,35.73889345180804,51.381801489527575,35.58099534908035,51.37883282089131,13,2,0,0,0,8
2025-10-01T13:10:00,35.57337728820467,51.30647755552855,35.80254256107508,51.1909986811364,13,2,0,0,0,6
2025-10-01T13:15:00,35.75350426116188,51.30520872197714,35.70195177120106,51.3359211287074,13,2,0,0,0,5
2025-10-01T13:15:00,35.83768785752405,51.44052640194794,35.76655365346121,51.238835660503675,13,2,0,0,0,4
2025-10-01T13:15:00,35.83328676368135,51.61791393629972,35.63949570112653,51.29814623264861,13,2,0,0,0,5
2025-10-01T13:15:00,35.608733062031696,51.397160677471284,35.5986620860048,51.49447947026932,13,2,0,0,0,6
2025-10-01T13:15:00,35.762468464431336,51.58651261851279,35.73346325651952,51.387944460438845,13,2,0,0,0,0
2025-10-01T13:15:00,35.71754873600208,51.591341447788494,35.77033816653592,51.21289648388015,13,2,0,0,0,2
2025-10-01T13:15:00,35.57593791680964,51.497698238729285,35.74761360014841,51.434152298145,13,2,0,0,0,6
2025-10-01T13:15:00,35.74539418941535,51.20767559858406,35.73099289201016,51.42111807441926,13,2,0,0,0,6
2025-10-01T13:33:00,35.66824496772788,51.21891048747764,35.86436396310027,51.21708103815772,13,2,0,0,0,1
2025-10-01T13:33:00,35.65249752261531,51.624148097280916,35.74668928722361,51.37699907666961,13,2,0,0,0,0
2025-10-01T13:33:00,35.82644778178236,51.23256802454838,35.75726173732909,51.254734295985486,13,2,0,0,0,5
2025-10-01T13:33:00,35.81076620024401,51.32022388609149,35.83126067354131,51.149014241960096,13,2,0,0,0,7
2025-10-01T13:33:00,35.86590972450011,51.45313657237544,35.85545487896498,51.195909071020445,13,2,0,0,0,0
2025-10-01T13:33:00,35.64780683006457,51.157202707102,35.84707088269882,51.33385825511781,13,2,0,0,0,0
2025-10-01T13:33:00,35.70018466330707,51.24982550082322,35.570189259507856,51.464670624242814,13,2,0,0,0,5
2025-10-01T13:33:00,35.81944509872254,51.38903077521442,35.570628236597756,51.27968201421662,13,2,0,0,0,8
2025-10-01T13:33:00,35.614083283566764,51.582723300366276,35.827325942961096,51.2527539317419,13,2,0,0,0,0
2025-10-01T13:47:00,35.8058549436306,51.1470819485541,35.811695349458695,51.193126000233704,13,2,0,0,0,7
2025-10-01T13:47:00,35.76732364798429,51.509601128186524,35.611435955797646,51.59487971641641,13,2,0,0,0,6
2025-10-01T13:47:00,35.6969246670469,51.62659384765026,35.83995165269819,51.61525374038187,13,2,0,0,0,5
2025-10-01T13:47:00,35.811087747566546,51.51257019034896,35.78785405032689,51.30026791818164,13,2,0,0,0,5
2025-10-01T13:47:00,35.81627614640784,51.28810251563124,35.649017257367056,51.38357090582663,13,2,0,0,0,4
2025-10-01T13:47:00,35.57283307742884,51.48512484273083,35.7590901614835,51.24586150390231,13,2,0,0,0,3
2025-10-01T13:47:00,35.73499822086059,51.30349278858968,35.847609680189954,51.503749953328956,13,2,0,0,0,9
2025-10-01T13:47:00,35.86690981236381,51.60820402082298,35.687055939332375,51.49730245454289,13,2,0,0,0,0
2025-10-01T13:47:00,35.71878011855672,51.61318257488963,35.84141213115163,51.626342898850666,13,2,0,0,0,5
2025-10-01T13:47:00,35.767504727289754,51.307623077917576,35.62539723112505,51.62082749050076,13,2,0,0,0,7
