grid_id_latitude,grid_id_longitude,feature_window_start,feature_window_end,hour_of_day,day_of_week,is_weekend,is_holiday,peak_hour_indicator,demand_last_15min,demand_last_30min,demand_last_60min,demand_last_1440min,future_demand_next_15min
3950,4634,2025-10-22 14:15:00,2025-10-22 14:30:00,14,2,0,0,False,73.0,73.0,73.0,0.0,14.0
3950,4634,2025-10-25 09:45:00,2025-10-25 10:00:00,9,5,1,0,True,79.0,79.0,79.0,0.0,4.0
3950,4634,2025-10-25 12:30:00,2025-10-25 12:45:00,12,5,1,0,False,93.0,93.0,93.0,0.0,8.0
3950,4635,2025-10-19 21:15:00,2025-10-19 21:30:00,21,6,1,0,False,0.0,0.0,0.0,0.0,11.0
3950,4635,2025-10-20 02:30:00,2025-10-20 02:45:00,2,0,0,0,False,1.0,0.0,0.0,0.0,9.0
3950,4635,2025-10-21 02:45:00,2025-10-21 03:00:00,2,1,0,0,False,12.0,12.0,0.0,0.0,19.0
3950,4635,2025-10-21 08:00:00,2025-10-21 08:15:00,8,1,0,0,True,21.0,21.0,0.0,0.0,10.0
3950,4635,2025-10-21 23:30:00,2025-10-21 23:45:00,23,1,0,0,False,50.0,50.0,50.0,0.0,12.0
3950,4635,2025-10-22 03:15:00,2025-10-22 03:30:00,3,2,0,0,False,50.0,50.0,50.0,0.0,5.0
3950,4635,2025-10-22 10:00:00,2025-10-22 10:15:00,10,2,0,0,False,62.0,62.0,62.0,0.0,9.0
3950,4635,2025-10-22 13:15:00,2025-10-22 13:30:00,13,2,0,0,False,67.0,67.0,67.0,0.0,5.0
3950,4635,2025-10-22 20:00:00,2025-10-22 20:15:00,20,2,0,0,True,76.0,76.0,76.0,0.0,8.0
3950,4635,2025-10-23 04:45:00,2025-10-23 05:00:00,4,3,0,0,False,81.0,81.0,81.0,0.0,8.0
3950,4635,2025-10-23 12:45:00,2025-10-23 13:00:00,12,3,0,0,False,89.0,89.0,89.0,0.0,4.0
3950,4635,2025-10-23 15:00:00,2025-10-23 15:15:00,15,3,0,0,False,97.0,97.0,97.0,0.0,3.0
3950,4636,2025-10-20 03:15:00,2025-10-20 03:30:00,3,0,0,0,False,0.0,0.0,0.0,0.0,7.0
3950,4636,2025-10-21 00:00:00,2025-10-21 00:15:00,0,1,0,0,False,7.0,0.0,0.0,0.0,6.0
3950,4636,2025-10-21 11:45:00,2025-10-21 12:00:00,11,1,0,0,False,14.0,14.0,0.0,0.0,9.0
3950,4636,2025-10-21 18:00:00,2025-10-21 18:15:00,18,1,0,0,True,20.0,20.0,0.0,0.0,7.0
3950,4636,2025-10-21 21:30:00,2025-10-21 21:45:00,21,1,0,0,False,29.0,29.0,29.0,0.0,6.0
3950,4636,2025-10-22 14:45:00,2025-10-22 15:00:00,14,2,0,0,False,36.0,36.0,36.0,0.0,6.0
3950,4636,2025-10-22 23:00:00,2025-10-22 23:15:00,23,2,0,0,False,42.0,42.0,42.0,0.0,9.0
3950,4636,2025-10-23 12:00:00,2025-10-23 12:15:00,12,3,0,0,False,48.0,48.0,48.0,0.0,7.0
3950,4636,2025-10-24 02:00:00,2025-10-24 02:15:00,2,4,0,0,False,57.0,57.0,57.0,0.0,4.0
3950,4636,2025-10-24 18:45:00,2025-10-24 19:00:00,18,4,0,0,True,64.0,64.0,64.0,0.0,2.0
3950,4637,2025-10-19 04:00:00,2025-10-19 04:15:00,4,6,1,0,False,0.0,0.0,0.0,0.0,20.0
3950,4637,2025-10-19 07:00:00,2025-10-19 07:15:00,7,6,1,0,True,9.0,0.0,0.0,0.0,8.0
3950,4637,2025-10-19 16:15:00,2025-10-19 16:30:00,16,6,1,0,False,29.0,29.0,0.0,0.0,8.0
3950,4637,2025-10-19 17:15:00,2025-10-19 17:30:00,17,6,1,0,True,37.0,37.0,0.0,0.0,9.0
3950,4637,2025-10-21 23:15:00,2025-10-21 23:30:00,23,1,0,0,False,45.0,45.0,45.0,0.0,6.0
3950,4637,2025-10-22 11:30:00,2025-10-22 11:45:00,11,2,0,0,False,54.0,54.0,54.0,0.0,10.0
3950,4637,2025-10-22 12:00:00,2025-10-22 12:15:00,12,2,0,0,False,60.0,60.0,60.0,0.0,7.0
3950,4637,2025-10-22 17:00:00,2025-10-22 17:15:00,17,2,0,0,True,70.0,70.0,70.0,0.0,11.0
3950,4637,2025-10-23 02:45:00,2025-10-23 03:00:00,2,3,0,0,False,77.0,77.0,77.0,0.0,16.0
3950,4637,2025-10-23 07:30:00,2025-10-23 07:45:00,7,3,0,0,True,88.0,88.0,88.0,0.0,11.0
3950,4637,2025-10-23 20:15:00,2025-10-23 20:30:00,20,3,0,0,True,104.0,104.0,104.0,0.0,10.0
3950,4637,2025-10-24 04:45:00,2025-10-24 05:00:00,4,4,0,0,False,115.0,115.0,115.0,0.0,9.0
3950,4637,2025-10-24 16:00:00,2025-10-24 16:15:00,16,4,0,0,False,134.0,134.0,134.0,0.0,12.0
3950,4638,2025-10-19 06:30:00,2025-10-19 06:45:00,6,6,1,0,False,0.0,0.0,0.0,0.0,10.0
3950,4638,2025-10-19 09:00:00,2025-10-19 09:15:00,9,6,1,0,True,6.0,0.0,0.0,0.0,17.0
3950,4638,2025-10-19 09:30:00,2025-10-19 09:45:00,9,6,1,0,True,16.0,16.0,0.0,0.0,7.0
3950,4638,2025-10-20 14:15:00,2025-10-20 14:30:00,14,0,0,0,False,33.0,33.0,0.0,0.0,5.0
3950,4638,2025-10-21 15:00:00,2025-10-21 15:15:00,15,1,0,0,False,40.0,40.0,40.0,0.0,9.0
3950,4638,2025-10-21 19:00:00,2025-10-21 19:15:00,19,1,0,0,True,45.0,45.0,45.0,0.0,5.0
3950,4638,2025-10-21 22:15:00,2025-10-21 22:30:00,22,1,0,0,False,54.0,54.0,54.0,0.0,12.0
3950,4638,2025-10-22 08:00:00,2025-10-22 08:15:00,8,2,0,0,True,59.0,59.0,59.0,0.0,2.0
3950,4638,2025-10-23 10:00:00,2025-10-23 10:15:00,10,3,0,0,False,71.0,71.0,71.0,0.0,15.0
3950,4639,2025-10-19 03:15:00,2025-10-19 03:30:00,3,6,1,0,False,0.0,0.0,0.0,0.0,12.0
3950,4639,2025-10-19 08:15:00,2025-10-19 08:30:00,8,6,1,0,True,8.0,0.0,0.0,0.0,7.0
3950,4639,2025-10-19 13:00:00,2025-10-19 13:15:00,13,6,1,0,False,20.0,20.0,0.0,0.0,14.0
3950,4639,2025-10-21 09:15:00,2025-10-21 09:30:00,9,1,0,0,True,27.0,27.0,0.0,0.0,6.0
3950,4639,2025-10-22 17:15:00,2025-10-22 17:30:00,17,2,0,0,True,41.0,41.0,41.0,0.0,11.0
3950,4640,2025-10-19 07:45:00,2025-10-19 08:00:00,7,6,1,0,True,0.0,0.0,0.0,0.0,10.0
3950,4640,2025-10-20 12:30:00,2025-10-20 12:45:00,12,0,0,0,False,16.0,0.0,0.0,0.0,9.0
3950,4640,2025-10-21 12:15:00,2025-10-21 12:30:00,12,1,0,0,False,26.0,26.0,0.0,0.0,7.0
3950,4640,2025-10-22 11:45:00,2025-10-22 12:00:00,11,2,0,0,False,35.0,35.0,0.0,0.0,5.0
3950,4640,2025-10-22 20:45:00,2025-10-22 21:00:00,20,2,0,0,True,42.0,42.0,42.0,0.0,10.0
3950,4640,2025-10-24 11:00:00,2025-10-24 11:15:00,11,4,0,0,False,47.0,47.0,47.0,0.0,4.0
3950,4640,2025-10-24 18:00:00,2025-10-24 18:15:00,18,4,0,0,True,57.0,57.0,57.0,0.0,9.0
3950,4640,2025-10-24 23:00:00,2025-10-24 23:15:00,23,4,0,0,False,61.0,61.0,61.0,0.0,5.0
3950,4640,2025-10-25 00:45:00,2025-10-25 01:00:00,0,5,1,0,False,70.0,70.0,70.0,0.0,6.0
3950,4641,2025-10-19 10:15:00,2025-10-19 10:30:00,10,6,1,0,False,0.0,0.0,0.0,0.0,3.0
3950,4641,2025-10-19 12:15:00,2025-10-19 12:30:00,12,6,1,0,False,0.0,0.0,0.0,0.0,4.0
3950,4641,2025-10-20 16:45:00,2025-10-20 17:00:00,16,0,0,0,False,3.0,3.0,0.0,0.0,11.0
3950,4641,2025-10-22 03:30:00,2025-10-22 03:45:00,3,2,0,0,False,7.0,7.0,0.0,0.0,6.0
3950,4641,2025-10-22 05:15:00,2025-10-22 05:30:00,5,2,0,0,False,18.0,18.0,18.0,0.0,11.0
3950,4641,2025-10-22 10:15:00,2025-10-22 10:30:00,10,2,0,0,False,24.0,24.0,24.0,0.0,6.0
3950,4641,2025-10-22 11:30:00,2025-10-22 11:45:00,11,2,0,0,False,35.0,35.0,35.0,0.0,5.0
3950,4641,2025-10-22 23:30:00,2025-10-22 23:45:00,23,2,0,0,False,41.0,41.0,41.0,0.0,11.0
3950,4641,2025-10-23 09:30:00,2025-10-23 09:45:00,9,3,0,0,True,46.0,46.0,46.0,0.0,6.0
3950,4641,2025-10-24 19:45:00,2025-10-24 20:00:00,19,4,0,0,True,57.0,57.0,57.0,0.0,7.0
3950,4641,2025-10-25 17:00:00,2025-10-25 17:15:00,17,5,1,0,True,63.0,63.0,63.0,0.0,6.0
3950,4642,2025-10-19 07:00:00,2025-10-19 07:15:00,7,6,1,0,True,0.0,0.0,0.0,0.0,13.0
3950,4642,2025-10-21 01:00:00,2025-10-21 01:15:00,1,1,0,0,False,14.0,0.0,0.0,0.0,8.0
3950,4642,2025-10-21 16:45:00,2025-10-21 17:00:00,16,1,0,0,False,35.0,35.0,0.0,0.0,6.0
3950,4642,2025-10-22 18:30:00,2025-10-22 18:45:00,18,2,0,0,True,35.0,35.0,35.0,0.0,1.0
3950,4642,2025-10-23 19:30:00,2025-10-23 19:45:00,19,3,0,0,True,41.0,41.0,41.0,0.0,8.0
3950,4642,2025-10-24 03:00:00,2025-10-24 03:15:00,3,4,0,0,False,42.0,42.0,42.0,0.0,12.0
3950,4643,2025-10-19 04:00:00,2025-10-19 04:15:00,4,6,1,0,False,0.0,0.0,0.0,0.0,4.0
3950,4643,2025-10-19 15:30:00,2025-10-19 15:45:00,15,6,1,0,False,16.0,0.0,0.0,0.0,7.0
3950,4643,2025-10-20 05:45:00,2025-10-20 06:00:00,5,0,0,0,False,20.0,20.0,0.0,0.0,12.0
3950,4643,2025-10-21 07:15:00,2025-10-21 07:30:00,7,1,0,0,True,27.0,27.0,0.0,0.0,6.0
3950,4643,2025-10-21 19:00:00,2025-10-21 19:15:00,19,1,0,0,True,39.0,39.0,39.0,0.0,8.0
3950,4643,2025-10-21 23:15:00,2025-10-21 23:30:00,23,1,0,0,False,45.0,45.0,45.0,0.0,6.0
3950,4643,2025-10-22 05:15:00,2025-10-22 05:30:00,5,2,0,0,False,53.0,53.0,53.0,0.0,7.0
3950,4643,2025-10-22 23:30:00,2025-10-22 23:45:00,23,2,0,0,False,59.0,59.0,59.0,0.0,9.0
3950,4643,2025-10-23 02:15:00,2025-10-23 02:30:00,2,3,0,0,False,66.0,66.0,66.0,0.0,6.0
3950,4643,2025-10-23 17:00:00,2025-10-23 17:15:00,17,3,0,0,True,75.0,75.0,75.0,0.0,1.0
3950,4643,2025-10-24 14:15:00,2025-10-24 14:30:00,14,4,0,0,False,81.0,81.0,81.0,0.0,11.0
3950,4643,2025-10-25 09:45:00,2025-10-25 10:00:00,9,5,1,0,True,82.0,82.0,82.0,0.0,1.0
3950,4643,2025-10-25 23:45:00,2025-10-26 00:00:00,23,5,1,0,False,94.0,94.0,94.0,0.0,1.0
3950,4644,2025-10-19 07:15:00,2025-10-19 07:30:00,7,6,1,0,True,0.0,0.0,0.0,0.0,7.0
3950,4644,2025-10-19 13:15:00,2025-10-19 13:30:00,13,6,1,0,False,11.0,0.0,0.0,0.0,2.0
3950,4644,2025-10-19 22:15:00,2025-10-19 22:30:00,22,6,1,0,False,18.0,18.0,0.0,0.0,7.0
3950,4644,2025-10-20 00:45:00,2025-10-20 01:00:00,0,0,0,0,False,20.0,20.0,0.0,0.0,6.0
3950,4644,2025-10-21 00:00:00,2025-10-21 00:15:00,0,1,0,0,False,27.0,27.0,27.0,0.0,7.0
3950,4644,2025-10-21 05:15:00,2025-10-21 05:30:00,5,1,0,0,False,33.0,33.0,33.0,0.0,8.0
3950,4644,2025-10-21 19:15:00,2025-10-21 19:30:00,19,1,0,0,True,40.0,40.0,40.0,0.0,13.0
3950,4644,2025-10-23 05:00:00,2025-10-23 05:15:00,5,3,0,0,False,48.0,48.0,48.0,0.0,12.0
3950,4644,2025-10-23 08:45:00,2025-10-23 09:00:00,8,3,0,0,True,61.0,61.0,61.0,0.0,3.0
3950,4644,2025-10-24 00:30:00,2025-10-24 00:45:00,0,4,0,0,False,73.0,73.0,73.0,0.0,8.0
3950,4644,2025-10-24 03:45:00,2025-10-24 04:00:00,3,4,0,0,False,76.0,76.0,76.0,0.0,7.0
3950,4645,2025-10-20 01:30:00,2025-10-20 01:45:00,1,0,0,0,False,0.0,0.0,0.0,0.0,10.0
3950,4645,2025-10-21 02:30:00,2025-10-21 02:45:00,2,1,0,0,False,4.0,0.0,0.0,0.0,5.0
3950,4645,2025-10-21 20:00:00,2025-10-21 20:15:00,20,1,0,0,True,14.0,14.0,0.0,0.0,7.0
3950,4646,2025-10-20 18:45:00,2025-10-20 19:00:00,18,0,0,0,True,0.0,0.0,0.0,0.0,7.0
3950,4646,2025-10-21 00:15:00,2025-10-21 00:30:00,0,1,0,0,False,1.0,0.0,0.0,0.0,13.0
3950,4646,2025-10-21 04:45:00,2025-10-21 05:00:00,4,1,0,0,False,8.0,8.0,0.0,0.0,17.0
3950,4646,2025-10-22 09:30:00,2025-10-22 09:45:00,9,2,0,0,True,21.0,21.0,0.0,0.0,6.0
3950,4646,2025-10-22 23:30:00,2025-10-22 23:45:00,23,2,0,0,False,38.0,38.0,38.0,0.0,13.0
3950,4646,2025-10-23 07:30:00,2025-10-23 07:45:00,7,3,0,0,True,44.0,44.0,44.0,0.0,5.0
3950,4646,2025-10-23 12:00:00,2025-10-23 12:15:00,12,3,0,0,False,57.0,57.0,57.0,0.0,14.0
3950,4646,2025-10-24 08:15:00,2025-10-24 08:30:00,8,4,0,0,True,62.0,62.0,62.0,0.0,5.0
3950,4646,2025-10-24 13:15:00,2025-10-24 13:30:00,13,4,0,0,False,76.0,76.0,76.0,0.0,1.0
3950,4646,2025-10-25 01:30:00,2025-10-25 01:45:00,1,5,1,0,False,81.0,81.0,81.0,0.0,4.0
3950,4647,2025-10-19 01:30:00,2025-10-19 01:45:00,1,6,1,0,False,0.0,0.0,0.0,0.0,3.0
3950,4647,2025-10-19 06:30:00,2025-10-19 06:45:00,6,6,1,0,False,7.0,0.0,0.0,0.0,5.0
3950,4647,2025-10-19 19:45:00,2025-10-19 20:00:00,19,6,1,0,True,10.0,10.0,0.0,0.0,5.0
3950,4647,2025-10-20 22:00:00,2025-10-20 22:15:00,22,0,0,0,False,15.0,15.0,0.0,0.0,8.0
3950,4647,2025-10-22 02:15:00,2025-10-22 02:30:00,2,2,0,0,False,20.0,20.0,20.0,0.0,12.0
3950,4647,2025-10-22 08:00:00,2025-10-22 08:15:00,8,2,0,0,True,28.0,28.0,28.0,0.0,7.0
3950,4647,2025-10-22 13:45:00,2025-10-22 14:00:00,13,2,0,0,False,40.0,40.0,40.0,0.0,5.0
3950,4647,2025-10-22 22:45:00,2025-10-22 23:00:00,22,2,0,0,False,47.0,47.0,47.0,0.0,10.0
3950,4647,2025-10-23 02:15:00,2025-10-23 02:30:00,2,3,0,0,False,52.0,52.0,52.0,0.0,13.0
3950,4647,2025-10-24 05:30:00,2025-10-24 05:45:00,5,4,0,0,False,62.0,62.0,62.0,0.0,6.0
3950,4647,2025-10-25 10:45:00,2025-10-25 11:00:00,10,5,1,0,False,75.0,75.0,75.0,0.0,3.0
3950,4648,2025-10-20 22:00:00,2025-10-20 22:15:00,22,0,0,0,False,0.0,0.0,0.0,0.0,4.0
3950,4648,2025-10-22 13:15:00,2025-10-22 13:30:00,13,2,0,0,False,0.0,0.0,0.0,0.0,4.0
3950,4648,2025-10-22 14:15:00,2025-10-22 14:30:00,14,2,0,0,False,4.0,4.0,0.0,0.0,14.0
3950,4648,2025-10-23 07:45:00,2025-10-23 08:00:00,7,3,0,0,True,8.0,8.0,8.0,0.0,11.0
3950,4649,2025-10-19 09:45:00,2025-10-19 10:00:00,9,6,1,0,True,0.0,0.0,0.0,0.0,10.0
3950,4649,2025-10-19 10:30:00,2025-10-19 10:45:00,10,6,1,0,False,7.0,0.0,0.0,0.0,2.0
3950,4649,2025-10-19 13:45:00,2025-10-19 14:00:00,13,6,1,0,False,17.0,17.0,0.0,0.0,6.0
3950,4649,2025-10-19 18:15:00,2025-10-19 18:30:00,18,6,1,0,True,19.0,19.0,0.0,0.0,4.0
3950,4649,2025-10-20 01:00:00,2025-10-20 01:15:00,1,0,0,0,False,25.0,25.0,25.0,0.0,10.0
3950,4649,2025-10-20 04:45:00,2025-10-20 05:00:00,4,0,0,0,False,29.0,29.0,29.0,0.0,12.0
3950,4649,2025-10-21 01:00:00,2025-10-21 01:15:00,1,1,0,0,False,39.0,39.0,39.0,0.0,9.0
3950,4649,2025-10-21 13:15:00,2025-10-21 13:30:00,13,1,0,0,False,51.0,51.0,51.0,0.0,7.0
3950,4649,2025-10-21 22:00:00,2025-10-21 22:15:00,22,1,0,0,False,60.0,60.0,60.0,0.0,1.0
3950,4649,2025-10-21 22:30:00,2025-10-21 22:45:00,22,1,0,0,False,67.0,67.0,67.0,0.0,8.0
3950,4649,2025-10-22 03:15:00,2025-10-22 03:30:00,3,2,0,0,False,68.0,68.0,68.0,0.0,14.0
3950,4649,2025-10-22 08:15:00,2025-10-22 08:30:00,8,2,0,0,True,76.0,76.0,76.0,0.0,4.0
3950,4649,2025-10-23 12:00:00,2025-10-23 12:15:00,12,3,0,0,False,90.0,90.0,90.0,0.0,11.0
3950,4649,2025-10-24 08:45:00,2025-10-24 09:00:00,8,4,0,0,True,94.0,94.0,94.0,0.0,5.0
3950,4649,2025-10-24 20:30:00,2025-10-24 20:45:00,20,4,0,0,True,110.0,110.0,110.0,0.0,10.0
3950,4650,2025-10-19 09:45:00,2025-10-19 10:00:00,9,6,1,0,True,0.0,0.0,0.0,0.0,2.0
3950,4650,2025-10-20 22:45:00,2025-10-20 23:00:00,22,0,0,0,False,11.0,0.0,0.0,0.0,11.0
3950,4650,2025-10-21 05:15:00,2025-10-21 05:30:00,5,1,0,0,False,13.0,13.0,0.0,0.0,14.0
3950,4650,2025-10-21 08:00:00,2025-10-21 08:15:00,8,1,0,0,True,24.0,24.0,0.0,0.0,9.0
3950,4650,2025-10-22 03:45:00,2025-10-22 04:00:00,3,2,0,0,False,38.0,38.0,38.0,0.0,5.0
3950,4650,2025-10-22 16:30:00,2025-10-22 16:45:00,16,2,0,0,False,47.0,47.0,47.0,0.0,6.0
3950,4650,2025-10-24 12:15:00,2025-10-24 12:30:00,12,4,0,0,False,52.0,52.0,52.0,0.0,9.0
3950,4651,2025-10-21 19:30:00,2025-10-21 19:45:00,19,1,0,0,True,3.0,0.0,0.0,0.0,5.0
3950,4651,2025-10-22 03:45:00,2025-10-22 04:00:00,3,2,0,0,False,3.0,3.0,0.0,0.0,3.0
3950,4651,2025-10-22 21:45:00,2025-10-22 22:00:00,21,2,0,0,False,8.0,8.0,0.0,0.0,7.0
3950,4651,2025-10-23 18:00:00,2025-10-23 18:15:00,18,3,0,0,True,11.0,11.0,11.0,0.0,11.0
3950,4651,2025-10-24 03:45:00,2025-10-24 04:00:00,3,4,0,0,False,18.0,18.0,18.0,0.0,9.0
3950,4651,2025-10-24 12:45:00,2025-10-24 13:00:00,12,4,0,0,False,29.0,29.0,29.0,0.0,8.0
3950,4651,2025-10-24 13:15:00,2025-10-24 13:30:00,13,4,0,0,False,38.0,38.0,38.0,0.0,5.0
3950,4651,2025-10-25 01:30:00,2025-10-25 01:45:00,1,5,1,0,False,46.0,46.0,46.0,0.0,6.0
3950,4652,2025-10-20 02:45:00,2025-10-20 03:00:00,2,0,0,0,False,0.0,0.0,0.0,0.0,11.0
3950,4652,2025-10-25 10:45:00,2025-10-25 11:00:00,10,5,1,0,False,1.0,0.0,0.0,0.0,7.0
3950,4653,2025-10-20 09:45:00,2025-10-20 10:00:00,9,0,0,0,True,0.0,0.0,0.0,0.0,6.0
3950,4653,2025-10-20 10:45:00,2025-10-20 11:00:00,10,0,0,0,False,15.0,0.0,0.0,0.0,13.0
3950,4653,2025-10-21 01:00:00,2025-10-21 01:15:00,1,1,0,0,False,21.0,21.0,0.0,0.0,5.0
3950,4653,2025-10-22 14:15:00,2025-10-22 14:30:00,14,2,0,0,False,34.0,34.0,0.0,0.0,8.0
3950,4653,2025-10-22 19:30:00,2025-10-22 19:45:00,19,2,0,0,True,39.0,39.0,39.0,0.0,1.0
3950,4653,2025-10-22 20:00:00,2025-10-22 20:15:00,20,2,0,0,True,47.0,47.0,47.0,0.0,6.0
3950,4653,2025-10-23 14:30:00,2025-10-23 14:45:00,14,3,0,0,False,48.0,48.0,48.0,0.0,2.0
3950,4653,2025-10-24 16:15:00,2025-10-24 16:30:00,16,4,0,0,False,54.0,54.0,54.0,0.0,6.0
3950,4653,2025-10-24 23:45:00,2025-10-25 00:00:00,23,4,0,0,False,62.0,62.0,62.0,0.0,12.0
3950,4654,2025-10-19 10:15:00,2025-10-19 10:30:00,10,6,1,0,False,0.0,0.0,0.0,0.0,9.0
3950,4654,2025-10-19 12:00:00,2025-10-19 12:15:00,12,6,1,0,False,8.0,0.0,0.0,0.0,4.0
3950,4654,2025-10-19 19:30:00,2025-10-19 19:45:00,19,6,1,0,True,17.0,17.0,0.0,0.0,7.0
3950,4654,2025-10-20 03:15:00,2025-10-20 03:30:00,3,0,0,0,False,21.0,21.0,0.0,0.0,12.0
3950,4654,2025-10-20 07:45:00,2025-10-20 08:00:00,7,0,0,0,True,28.0,28.0,28.0,0.0,5.0
3950,4654,2025-10-20 10:15:00,2025-10-20 10:30:00,10,0,0,0,False,40.0,40.0,40.0,0.0,2.0
3950,4654,2025-10-20 20:30:00,2025-10-20 20:45:00,20,0,0,0,True,45.0,45.0,45.0,0.0,5.0
3950,4654,2025-10-21 06:15:00,2025-10-21 06:30:00,6,1,0,0,False,47.0,47.0,47.0,0.0,10.0
3950,4654,2025-10-21 17:45:00,2025-10-21 18:00:00,17,1,0,0,True,62.0,62.0,62.0,0.0,1.0
3950,4654,2025-10-22 19:15:00,2025-10-22 19:30:00,19,2,0,0,True,62.0,62.0,62.0,0.0,6.0
3950,4654,2025-10-23 19:15:00,2025-10-23 19:30:00,19,3,0,0,True,69.0,69.0,69.0,0.0,1.0
3950,4654,2025-10-23 20:45:00,2025-10-23 21:00:00,20,3,0,0,True,69.0,69.0,69.0,0.0,7.0
3950,4654,2025-10-24 00:30:00,2025-10-24 00:45:00,0,4,0,0,False,70.0,70.0,70.0,0.0,8.0
3950,4654,2025-10-24 08:45:00,2025-10-24 09:00:00,8,4,0,0,True,77.0,77.0,77.0,0.0,1.0
3950,4655,2025-10-19 19:15:00,2025-10-19 19:30:00,19,6,1,0,True,3.0,0.0,0.0,0.0,11.0
3950,4655,2025-10-24 12:45:00,2025-10-24 13:00:00,12,4,0,0,False,14.0,14.0,14.0,0.0,1.0
3950,4656,2025-10-19 14:30:00,2025-10-19 14:45:00,14,6,1,0,False,0.0,0.0,0.0,0.0,4.0
3950,4656,2025-10-19 17:15:00,2025-10-19 17:30:00,17,6,1,0,True,4.0,0.0,0.0,0.0,4.0
3950,4656,2025-10-19 22:00:00,2025-10-19 22:15:00,22,6,1,0,False,8.0,8.0,0.0,0.0,5.0
3950,4656,2025-10-20 05:00:00,2025-10-20 05:15:00,5,0,0,0,False,12.0,12.0,0.0,0.0,13.0
3950,4656,2025-10-21 08:30:00,2025-10-21 08:45:00,8,1,0,0,True,17.0,17.0,17.0,0.0,10.0
3950,4656,2025-10-21 13:00:00,2025-10-21 13:15:00,13,1,0,0,False,30.0,30.0,30.0,0.0,4.0
3950,4656,2025-10-21 14:00:00,2025-10-21 14:15:00,14,1,0,0,False,40.0,40.0,40.0,0.0,5.0
3950,4656,2025-10-21 15:00:00,2025-10-21 15:15:00,15,1,0,0,False,44.0,44.0,44.0,0.0,9.0
3950,4656,2025-10-21 21:00:00,2025-10-21 21:15:00,21,1,0,0,False,49.0,49.0,49.0,0.0,3.0
3950,4656,2025-10-21 23:45:00,2025-10-22 00:00:00,23,1,0,0,False,58.0,58.0,58.0,0.0,8.0
3950,4656,2025-10-23 02:45:00,2025-10-23 03:00:00,2,3,0,0,False,61.0,61.0,61.0,0.0,2.0
3950,4657,2025-10-19 11:15:00,2025-10-19 11:30:00,11,6,1,0,False,0.0,0.0,0.0,0.0,6.0
3950,4657,2025-10-20 10:15:00,2025-10-20 10:30:00,10,0,0,0,False,8.0,0.0,0.0,0.0,4.0
3950,4657,2025-10-20 21:15:00,2025-10-20 21:30:00,21,0,0,0,False,14.0,14.0,0.0,0.0,8.0
3950,4657,2025-10-21 00:15:00,2025-10-21 00:30:00,0,1,0,0,False,18.0,18.0,0.0,0.0,2.0
3950,4657,2025-10-21 12:15:00,2025-10-21 12:30:00,12,1,0,0,False,26.0,26.0,26.0,0.0,1.0
3950,4657,2025-10-21 13:15:00,2025-10-21 13:30:00,13,1,0,0,False,28.0,28.0,28.0,0.0,4.0
3950,4657,2025-10-22 13:15:00,2025-10-22 13:30:00,13,2,0,0,False,29.0,29.0,29.0,0.0,7.0
3950,4657,2025-10-23 10:15:00,2025-10-23 10:30:00,10,3,0,0,False,33.0,33.0,33.0,0.0,3.0
3950,4657,2025-10-23 19:00:00,2025-10-23 19:15:00,19,3,0,0,True,40.0,40.0,40.0,0.0,2.0
3950,4657,2025-10-24 23:00:00,2025-10-24 23:15:00,23,4,0,0,False,43.0,43.0,43.0,0.0,3.0
3950,4658,2025-10-19 04:30:00,2025-10-19 04:45:00,4,6,1,0,False,0.0,0.0,0.0,0.0,1.0
3950,4658,2025-10-19 12:15:00,2025-10-19 12:30:00,12,6,1,0,False,5.0,0.0,0.0,0.0,1.0
3950,4658,2025-10-21 14:00:00,2025-10-21 14:15:00,14,1,0,0,False,6.0,6.0,0.0,0.0,7.0
3950,4658,2025-10-21 14:45:00,2025-10-21 15:00:00,14,1,0,0,False,7.0,7.0,0.0,0.0,5.0
3950,4658,2025-10-21 20:45:00,2025-10-21 21:00:00,20,1,0,0,True,14.0,14.0,14.0,0.0,1.0
3950,4658,2025-10-22 12:45:00,2025-10-22 13:00:00,12,2,0,0,False,19.0,19.0,19.0,0.0,3.0
3950,4658,2025-10-22 16:45:00,2025-10-22 17:00:00,16,2,0,0,False,20.0,20.0,20.0,0.0,1.0
3950,4658,2025-10-23 12:00:00,2025-10-23 12:15:00,12,3,0,0,False,23.0,23.0,23.0,0.0,4.0
3950,4658,2025-10-24 11:00:00,2025-10-24 11:15:00,11,4,0,0,False,24.0,24.0,24.0,0.0,7.0
3950,4658,2025-10-24 11:30:00,2025-10-24 11:45:00,11,4,0,0,False,28.0,28.0,28.0,0.0,2.0
3950,4658,2025-10-24 15:45:00,2025-10-24 16:00:00,15,4,0,0,False,35.0,35.0,35.0,0.0,6.0
3950,4658,2025-10-25 13:15:00,2025-10-25 13:30:00,13,5,1,0,False,37.0,37.0,37.0,0.0,2.0
3950,4658,2025-10-25 13:45:00,2025-10-25 14:00:00,13,5,1,0,False,43.0,43.0,43.0,0.0,1.0
3950,4659,2025-10-19 01:15:00,2025-10-19 01:30:00,1,6,1,0,False,0.0,0.0,0.0,0.0,10.0
3950,4659,2025-10-19 08:45:00,2025-10-19 09:00:00,8,6,1,0,True,2.0,0.0,0.0,0.0,6.0
3950,4659,2025-10-19 13:45:00,2025-10-19 14:00:00,13,6,1,0,False,12.0,12.0,0.0,0.0,4.0
